y_err,h_err_NN,h_err_true
58.46352767944336,-52.52825927734375,-28.470564846429113
-17.560333251953125,27.11673927307129,-210.8219181630718
13.308606147766113,8.02716064453125,-13.381131303775078
74.85247802734375,-51.42221450805664,4.444398460015464
26.269472122192383,-44.868019104003906,-126.72234529033392
44.648868560791016,-60.21464157104492,-108.97079446922413
1.9918737411499023,-35.67171859741211,-154.74792548264526
60.30406951904297,-50.91756820678711,-219.25933782110548
12.691192626953125,-34.13735580444336,-184.68068425657333
-21.325605392456055,-4.840397834777832,-304.2343991227705
-6.971751689910889,6.258856296539307,-7.714620512368867
-5.20046854019165,-44.87842559814453,2.127489230397998
-15.379714965820312,-56.951316833496094,-233.36870781544877
-17.76619529724121,-45.69755554199219,-282.51753636089074
-65.47978210449219,-6.075469970703125,-279.4407379704944
-41.03941345214844,-65.25265502929688,-22.171443105088827
27.67093276977539,-17.85441017150879,-220.49027323171396
-42.3213996887207,3.3262290954589844,-20.179954830119186
32.763710021972656,-43.11733627319336,-10.716941666826926
-52.452354431152344,-56.665706634521484,-253.76643392339918
-6.334024429321289,-61.53119659423828,-115.67874329928782
-18.470443725585938,-61.04413604736328,-207.9517228475969
-23.710542678833008,-55.257225036621094,-218.9640506257196
25.618831634521484,-43.87667465209961,-237.16276100142022
22.848543167114258,-63.92753219604492,-115.94735465174114
-5.534482002258301,-45.15265655517578,-154.91688228832408
-17.75686264038086,-53.53932189941406,-256.5107376167755
-4.847187042236328,12.332825660705566,-255.47152638532606
11.80201244354248,-16.016590118408203,-71.71234830468057
51.896724700927734,-35.61101531982422,-93.7388892561844
-37.68309020996094,-52.54991912841797,-50.03462096851456
-5.230517864227295,-26.472705841064453,-159.36889546507308
-22.6873836517334,-48.91423797607422,-188.3816065036071
-42.346004486083984,-24.840015411376953,-172.4765596645061
-16.206871032714844,-55.27754211425781,-56.08453253773638
-25.1676082611084,16.324256896972656,-239.41977108746704
-40.88151168823242,-43.5963249206543,-17.10692819402624
-4.25137186050415,-18.560510635375977,-114.61806985277985
25.668556213378906,-50.223628997802734,-160.86446751257802
-32.237831115722656,-9.17039680480957,-260.5218611895918
31.923892974853516,-38.438106536865234,-32.63545189192746
41.424278259277344,-35.92485427856445,-272.56272893580064
24.5419979095459,-78.57582092285156,-232.54032952544748
23.759737014770508,-38.484195709228516,-114.11039789154256
-17.757213592529297,-61.26667404174805,-40.758302147606
67.09516906738281,-54.64975357055664,-287.3301726518584
-71.01705932617188,-67.8192367553711,-108.33540240966761
18.891033172607422,36.35355758666992,-129.69527905028684
-23.332304000854492,-39.345985412597656,13.979961464720532
23.19048500061035,-25.109342575073242,-252.67983808702502
45.218223571777344,-74.4678726196289,-242.52703941527898
-6.702731132507324,-58.534481048583984,-86.9411588919271
66.52545928955078,-46.06691360473633,-219.6034016649873
-27.882369995117188,-31.155122756958008,-124.36331100129996
-13.686432838439941,-50.39463424682617,-103.24580563795195
-0.3026769459247589,-38.73426055908203,-190.9482817536633
-62.19911575317383,-66.39234161376953,-254.41399691260114
-22.38730812072754,21.8991756439209,-118.99448908954878
-5.760937213897705,-49.77842330932617,20.443237267588415
-1.6268619298934937,-57.970069885253906,-300.2822155532048
-23.411907196044922,-65.39784240722656,-209.29946224783538
-14.13499927520752,-50.88237762451172,-200.5352906485491
-12.50034236907959,-30.96630859375,-52.72446410991091
-19.83119773864746,-37.465023040771484,-250.8443169945811
47.93293762207031,5.442683219909668,-228.5953850128759
88.15091705322266,-48.71755599975586,3.2486316111245515
58.183685302734375,-27.782258987426758,-136.73240699249885
4.72931432723999,-36.888648986816406,-68.98691755890547
-3.643284797668457,-56.31142807006836,-103.51085802625136
34.55715560913086,-44.67079544067383,-191.6201301607565
-13.184823989868164,-40.911930084228516,-255.83517862018232
-7.641748905181885,-47.86395263671875,-287.59883839164536
-6.476062774658203,-47.91325759887695,-274.12609850775857
