y_err,h_err_NN,h_err_true
356.6540832519531,-196.14739990234375,-211.46103262046603
-334.49139404296875,171.37506103515625,-15.114590837953301
57.82135009765625,107.16358947753906,3.516371708988572
321.5049133300781,-80.02603149414062,-127.17760531846938
553.7846069335938,51.17295455932617,-110.1352018874432
182.94943237304688,-163.65744018554688,-152.2002774587457
-210.27517700195312,-107.7638168334961,-217.29825896608844
323.69696044921875,-181.43016052246094,-182.78963543688667
214.9853515625,-261.45855712890625,-305.27623862023296
-86.34938049316406,93.28740692138672,-8.835249557791258
-246.95240783691406,159.4689178466797,3.318140980970554
91.08049011230469,-215.7601776123047,-231.09245758483672
-205.0962371826172,-248.08047485351562,-280.7665813086305
-272.79656982421875,-251.88706970214844,-278.6790737357162
-332.8188781738281,101.64290618896484,-21.865031839592177
-338.10528564453125,-194.79356384277344,-221.74222548475336
108.89720153808594,65.50946044921875,-21.54571293411732
-414.9032897949219,133.99215698242188,-11.504893834478423
124.96297454833984,-255.22821044921875,-252.39192712057553
-663.8851318359375,-24.097278594970703,-113.9540554951538
-149.9659881591797,-188.5260009765625,-209.78150023453276
-281.1044006347656,-223.23245239257812,-218.28992933437735
-258.30377197265625,-212.52471923828125,-239.02754809502284
579.0869750976562,19.225086212158203,-118.10979322749614
133.0139617919922,-118.04518127441406,-156.07252825744246
-181.66482543945312,-168.08038330078125,-259.1021803487063
-244.91001892089844,-221.18682861328125,-255.55033837533307
342.3355712890625,107.89568328857422,-72.83297502692193
434.95220947265625,79.14749908447266,-95.69996579092708
488.0744934082031,74.24881744384766,-48.7038907280546
-302.4857177734375,-119.09980010986328,-159.2638468770799
-536.8767700195312,-92.97561645507812,-185.77267228155404
-355.9268798828125,-113.02285766601562,-172.3890174152843
-295.01812744140625,128.72665405273438,-54.928886573819796
-142.68734741210938,-233.22068786621094,-239.3234864876539
-323.7775573730469,192.98744201660156,-19.295636449037715
-247.81024169921875,64.09358978271484,-115.05580846700434
478.5295715332031,-63.72877502441406,-162.01134727598935
344.6488037109375,-242.2438507080078,-260.6094181953075
-102.42794036865234,78.0931167602539,-34.74537854694961
343.4929504394531,-261.2601318359375,-272.9917376229549
515.114013671875,-235.42764282226562,-229.95766564613967
94.54281616210938,-98.427490234375,-111.95672321701409
98.38130950927734,36.102935791015625,-42.05401474322042
-224.47523498535156,-239.02798461914062,-286.5510068507089
237.67514038085938,-54.16737365722656,-107.72257198092984
-275.1965637207031,-51.035606384277344,-131.31493518043044
200.0220184326172,239.75250244140625,14.645305923769001
-298.78759765625,-212.37216186523438,-252.6273041635385
156.93162536621094,-261.7557373046875,-240.4434041026878
145.64012145996094,-73.52903747558594,-85.26023174962552
-100.18668365478516,-229.3812255859375,-218.53530575358673
348.0614013671875,-71.20368957519531,-122.58608754047037
-299.31878662109375,38.69184875488281,-103.95495657856276
46.6790657043457,-187.60467529296875,-188.76834088809244
-243.27471923828125,-172.2310028076172,-254.65039353116242
-264.7725524902344,-40.53715515136719,-119.32718023199891
-284.6770935058594,161.16946411132812,21.52007765265688
-129.46119689941406,-273.31549072265625,-301.3327872087633
60.241668701171875,-213.74176025390625,-210.01737272807355
-210.18426513671875,-188.31893920898438,-198.11895968123002
-21.536449432373047,10.00393295288086,-53.346054722264
10.66835880279541,-195.14068603515625,-252.65657002372774
-335.1744079589844,-137.51133728027344,-230.0311942388435
149.78973388671875,120.36499786376953,3.6250796836852714
460.91497802734375,-82.0864486694336,-138.85984041579394
566.64892578125,39.71150207519531,-67.48108446963971
328.80963134765625,90.32565307617188,-104.09744328604
76.33214569091797,-184.6358642578125,-194.06274387484098
259.0653381347656,-263.8287048339844,-253.97039726452027
-52.339351654052734,-259.7367248535156,-288.8682945500309
-50.78376388549805,-243.24359130859375,-273.311893414383
-94.54371643066406,-302.7340393066406,-282.4982512798657
285.6235656738281,-70.48396301269531,-119.96990593969394
-295.5180969238281,162.31076049804688,13.50160938547964
