y_err,h_err_NN,h_err_true
-145.18649291992188,210.67263793945312,7.113006155453377
462.2356262207031,91.60749816894531,-42.15160025641336
-12.57593059539795,165.99734497070312,-20.095271620039682
196.3548126220703,-195.10324096679688,-259.1358281609457
227.7909698486328,192.36752319335938,1.908748879893949
78.17047119140625,-150.0947723388672,-195.09738566053971
222.7796630859375,-126.223876953125,-135.8478077974833
-350.0665283203125,-180.52517700195312,-194.6497595826297
322.52392578125,66.1360855102539,-100.32067510085511
551.6791381835938,-8.672721862792969,-92.95680432967919
-146.19107055664062,167.55609130859375,-63.92498685501005
-316.5380859375,166.1966094970703,16.821491452219675
416.9488830566406,-175.22764587402344,-182.94664468848208
167.728759765625,-44.892784118652344,-168.61223055176436
-310.43341064453125,-186.61941528320312,-233.8240040159901
-348.844482421875,-171.8397216796875,-231.73730713146904
-94.56917572021484,-275.6956787109375,-340.2085842533084
-92.98229217529297,-250.08230590820312,-332.1690311607755
-49.362857818603516,-211.43299865722656,-282.43239936145926
-28.54361915588379,113.31396484375,12.792029516702826
-541.761474609375,-81.1214828491211,-174.80056371945676
207.95518493652344,-218.54867553710938,-205.45459885137268
-164.17233276367188,-228.80165100097656,-302.0070226361073
111.11046600341797,-290.0520935058594,-315.59024842469154
-95.18484497070312,-276.24005126953125,-291.48921746254103
-110.96151733398438,-236.2142791748047,-217.75433232255023
273.0001220703125,10.361422538757324,-53.495848927193265
51.3709716796875,-220.67349243164062,-227.86806737114807
-406.86224365234375,-168.61297607421875,-208.60904282097408
255.522216796875,161.08543395996094,-25.891069121000385
239.8376922607422,127.82931518554688,-48.7582297042581
281.869140625,146.06106567382812,-1.761984822133229
-445.24151611328125,-19.63865852355957,-112.32200200631462
-383.3534240722656,17.68392562866211,-138.83076637563238
-409.2751770019531,9.163740158081055,-125.44711150936286
-54.6329231262207,190.4302215576172,-7.987119969572689
-298.35791015625,-191.320068359375,-192.38158058173246
173.12806701660156,70.32640075683594,-115.07238828892974
-180.80699157714844,-222.16128540039062,-281.2165303463851
-354.1444396972656,-63.43796157836914,-219.55241519698455
-98.90665435791016,-261.5710754394531,-293.00107925981365
47.10472106933594,-36.83755111694336,-98.4632494674417
593.7008056640625,33.82869338989258,-92.92987563337687
378.7005310058594,-213.42813110351562,-226.05227312328344
460.54022216796875,-176.86375427246094,-183.01575974021813
-54.270774841308594,-23.29557991027832,-65.01481731109249
-229.111328125,-146.1195526123047,-239.61111510494368
170.18280029296875,184.31564331054688,-27.78144330195147
-402.03753662109375,54.02144241333008,-84.37232737021202
89.4494857788086,-138.52967834472656,-132.46306389326134
-399.2580871582031,-61.30731964111328,-130.33945855207446
-185.79917907714844,114.59984588623047,-53.94957539906909
54.384849548339844,-252.25189208984375,-255.98632281011618
-116.37073516845703,-240.28297424316406,-312.2532439526441
8.106268882751465,-1.095407485961914,-38.32063189342523
-208.10296630859375,-157.65487670898438,-171.59353914933968
198.40399169921875,-16.117708206176758,-75.64415111697065
-120.1556625366211,-211.1802520751953,-316.68912620760864
-279.47479248046875,-155.84915161132812,-266.8205669879518
-110.71830749511719,-114.33026885986328,-141.8312567595146
-325.8671569824219,-104.2604751586914,-207.70848762524076
-368.7830810546875,60.74625778198242,-72.3852438084993
142.72921752929688,-113.3246078491211,-216.89935990593244
-363.8614196777344,-268.5334777832031,-251.28281389131598
468.94024658203125,123.41631317138672,-48.23409639786115
-342.1055908203125,-16.749807357788086,-101.35998623977457
79.98602294921875,-94.45911407470703,-224.12317682169333
-668.994384765625,-20.648881912231445,-106.24042391535937
25.2100887298584,181.3335723876953,0.12613440704944878
-45.625953674316406,-43.47544860839844,-100.89782284830852
-92.08658599853516,-187.7415008544922,-293.8179280510434
185.12648010253906,171.72434997558594,18.7304264815956
-424.50323486328125,3.1750001907348633,-71.87554461533398
-460.81427001953125,-134.4954833984375,-205.48088118524123
46.5055046081543,-92.95149230957031,-182.1191994695384
172.4032440185547,92.68270111083984,-96.95303951696616
-85.5491714477539,-205.40234375,-241.92414757469015
-128.975341796875,-216.04454040527344,-226.37012681013613
-219.14385986328125,-249.07882690429688,-235.5563453739441
151.85386657714844,-22.131988525390625,-73.02813933544684
39.279850006103516,-135.20574951171875,-165.41434608332753
-26.55854034423828,-253.85276794433594,-334.1310633123518
-172.62869262695312,-98.64086151123047,-151.4564331300375
-199.67784118652344,-193.63890075683594,-275.034193728904
29.642148971557617,201.06143188476562,-10.556710921793012
-541.026611328125,-154.51773071289062,-183.70786913015274
-441.69720458984375,-50.988224029541016,-165.37670898660002
558.4058227539062,38.82305908203125,-66.02023548330465
85.75184631347656,-59.30117416381836,-134.98101916074518
137.0860137939453,-226.25924682617188,-263.0117820535211
9.47032356262207,132.40000915527344,18.039846266135044
105.45662689208984,-233.13656616210938,-254.02475924323448
341.44158935546875,-76.89830780029297,-136.59655479586797
-118.04608154296875,-194.22723388671875,-301.06315546609136
-411.8115539550781,-131.61627197265625,-147.10386460980175
239.07052612304688,-264.8411865234375,-315.64215690037327
584.4892578125,-190.7392578125,-215.937953694908
-447.16619873046875,70.63870239257812,-87.52829731221806
44.00864028930664,64.50204467773438,-16.041790388701713
-207.91990661621094,-120.4139404296875,-145.73721194690495
87.04939270019531,69.7092514038086,-2.856124973721876
-390.105224609375,-1.236659288406372,-130.0468177404585
85.08004760742188,-213.9634552001953,-238.37043636194346
-152.01870727539062,61.127132415771484,-109.19889768096056
211.43930053710938,-294.4681396484375,-314.81123308649273
-255.99009704589844,207.38275146484375,-5.2522229534051235
-497.00592041015625,-62.06393051147461,-135.26878781339326
62.851478576660156,-51.80990219116211,-96.34957723291262
-203.6187286376953,204.4425506591797,0.21457413754535537
-389.17657470703125,-125.5639877319336,-183.9529858429242
-544.6205444335938,17.959808349609375,-101.18818777449059
147.5974884033203,-18.382476806640625,-134.4637612196982
-0.6889955401420593,168.13412475585938,15.216636748383337
-264.4953918457031,102.83765411376953,-99.98278146902123
66.04955291748047,-213.4310302734375,-257.4031011695228
-178.420166015625,-225.82421875,-245.82854924200848
393.448486328125,-275.8758239746094,-309.8516005141653
9.37534236907959,159.7935028076172,-58.46478757528212
-391.93438720703125,-87.94346618652344,-207.86240236643033
286.85748291015625,91.88119506835938,-42.4808059459524
174.17190551757812,-277.4565124511719,-277.7529478819259
-107.18389129638672,-306.4851379394531,-339.14900264323177
59.43593978881836,-272.6611022949219,-236.68674697773804
-257.3603820800781,-184.76039123535156,-180.78111125136928
42.37550354003906,37.561424255371094,-164.7195784540245
173.1285858154297,-128.21568298339844,-122.03696780976315
-27.213308334350586,-180.50808715820312,-189.74772359871167
-161.6436309814453,-167.17161560058594,-143.91825157165783
-380.2044372558594,-157.26116943359375,-204.86786181051906
440.5342102050781,-281.4016418457031,-280.15983377356366
-174.25103759765625,-160.38253784179688,-164.98744903213526
-82.69033813476562,111.83007049560547,-78.724041549157
-177.0863800048828,197.2202911376953,-23.704679950810657
-297.90576171875,-143.95022583007812,-228.77871806539133
-108.31256103515625,-267.0604248046875,-303.95541318722763
-464.99072265625,-6.3620924949646,-102.79592202431843
-213.55792236328125,103.03276824951172,-9.143189941471064
-135.23348999023438,98.24999237060547,-79.56981073173267
552.2927856445312,-174.8260498046875,-187.1448134332835
402.96380615234375,-139.78289794921875,-148.28183455539244
-97.4988784790039,34.678016662597656,-48.29930073263557
-85.1629409790039,136.82167053222656,-80.16490321436339
128.39476013183594,183.79190063476562,-15.358585285125343
7.034679412841797,-232.11793518066406,-292.08923411208633
69.7823486328125,167.8722381591797,-20.37327131918272
238.63265991210938,-196.55999755859375,-222.15803843734966
244.76519775390625,141.03477478027344,-31.51746962021292
279.59576416015625,-226.37533569335938,-227.4704037386191
-368.4140930175781,119.86672973632812,4.77246626741271
270.76361083984375,-43.923675537109375,-90.67714648332998
-74.25370025634766,-251.23504638671875,-336.41345247408304
-134.81158447265625,-142.7157745361328,-269.8365843503539
-219.9664306640625,-161.22335815429688,-243.88113155820383
-7.875560760498047,-245.75732421875,-293.056677265427
12.123604774475098,-201.62368774414062,-253.9429789142152
-196.54371643066406,36.875064849853516,-28.778281346633435
39.677181243896484,-261.1624450683594,-296.2826424939769
264.5006408691406,-319.4014587402344,-323.3565703547868
425.46282958984375,-117.07262420654297,-176.58171429518137
-136.8981475830078,197.58206176757812,3.1554282763618744
134.07269287109375,79.29735565185547,-11.299771325657218
-221.3388214111328,77.08578491210938,-93.03190117346224
42.859493255615234,121.54613494873047,-70.79557264185479
-132.8211669921875,-241.3052520751953,-271.0627137286169
-400.599609375,105.79402923583984,-59.5243723331925
-237.0411834716797,162.3924102783203,4.6954300010556835
-60.59428024291992,214.30722045898438,-15.333236419407172
98.54380798339844,84.21796417236328,-124.24261919649166
13.170632362365723,-33.229305267333984,-86.09539152436537
551.3933715820312,-96.07148742675781,-152.66539071519838
194.66705322265625,-253.48130798339844,-284.83418703679627
-111.46358489990234,144.0946502685547,-65.46419205584857
-187.07400512695312,-131.58688354492188,-147.91251927314784
-372.37896728515625,38.85404968261719,-83.01031723575693
-320.7837219238281,163.20741271972656,-32.493522981358865
-467.9616394042969,-82.59698486328125,-174.905598931368
396.0645446777344,-21.955175399780273,-78.93427444351164
327.4393615722656,-230.43743896484375,-215.87442975243334
-338.3445739746094,-61.78969955444336,-200.2579486795119
-464.8114318847656,87.50175476074219,-93.67548566298831
252.8382110595703,-228.35308837890625,-214.8895360180798
222.16488647460938,141.1798095703125,-6.903884258395067
536.0999755859375,-159.61529541015625,-199.85227585586068
168.64479064941406,-246.0923614501953,-284.84554969301485
-191.64407348632812,-174.32669067382812,-261.53289257832387
369.8095397949219,20.77155876159668,-96.93618450012104
-276.8202819824219,-6.7166337966918945,-77.54127730346903
213.92376708984375,159.64236450195312,-51.63078698788456
-172.5445098876953,-230.25491333007812,-303.3740309343543
349.9502868652344,-21.910402297973633,-129.5510990804537
-58.234657287597656,-284.3875427246094,-302.8162473367169
167.7750701904297,46.74441146850586,-13.760856747236517
-140.63682556152344,-239.890869140625,-338.51955824235955
-54.153343200683594,-254.3918914794922,-275.6467949388524
-145.65626525878906,-121.93592834472656,-183.88905152036273
543.3555908203125,91.99612426757812,-30.75506418646421
320.2042236328125,-270.6213073730469,-284.49074431686006
154.5597381591797,56.41587829589844,-15.583368102178099
41.90673065185547,-283.0000305175781,-327.9712888790966
-58.818023681640625,-218.38470458984375,-267.68392554947843
-69.44390106201172,-292.5804443359375,-325.79440020464614
292.6441650390625,-222.16111755371094,-287.17834588103375
-348.1452941894531,-10.07186508178711,-115.17221268252712
71.23727416992188,-145.0986328125,-161.9898563524569
210.61793518066406,-60.65217590332031,-110.67374604299397
-103.31636047363281,-263.50714111328125,-365.95537417014845
-129.94618225097656,-247.31858825683594,-350.85032902531356
-303.0744934082031,1.4758050441741943,-157.10204343734733
513.4009399414062,-111.69633483886719,-149.17116180281278
-86.58734893798828,13.072795867919922,-83.19454743263458
-57.72528839111328,-246.78582763671875,-287.73535350643965
216.46658325195312,123.90082550048828,-64.11191095210836
-496.5417175292969,-100.9427261352539,-143.49954528614245
-257.54473876953125,-121.39701080322266,-247.01054941481794
-145.08163452148438,94.24781799316406,-12.708612193495753
351.37078857421875,-42.0543212890625,-123.41312259186213
37.871070861816406,-259.4126281738281,-328.75463304459385
589.3225708007812,-3.6533565521240234,-131.78676397205794
-76.04085540771484,-202.2462158203125,-339.5312744371437
75.22765350341797,-44.45794677734375,-122.78712757425262
-227.6488037109375,-23.55524444580078,-176.16118208018912
-151.0330810546875,202.1711883544922,-21.82635933718433
86.53018951416016,87.48253631591797,-107.11731409159921
-409.3887023925781,-26.014389038085938,-117.50747835707483
-8.642772674560547,-202.23243713378906,-272.3909333197193
-330.4874572753906,-210.6243896484375,-267.3309193013067
-350.5183410644531,91.1155776977539,-79.6431861754113
402.91754150390625,72.69678497314453,-30.505009386362758
-75.38967895507812,136.77890014648438,-80.59291625904507
-213.6292724609375,143.4473876953125,-35.1348816049487
93.1072769165039,-179.73619079589844,-203.93606857595455
-356.0331726074219,19.621410369873047,-94.6201092854414
-226.17291259765625,75.62297058105469,-122.95336324807977
26.568449020385742,153.65545654296875,11.547572531686
-168.92855834960938,100.15888214111328,-30.33882913410764
-84.03670501708984,-260.0995178222656,-326.32069130336237
46.53394317626953,-241.19113159179688,-221.17634196463393
-359.43499755859375,-3.3735506534576416,-87.92070249689795
-27.480072021484375,-191.93118286132812,-248.64200833521824
-408.150146484375,-92.19835662841797,-174.39036776998012
417.406982421875,-197.1632080078125,-235.2608991573049
-10.592318534851074,-287.0392150878906,-338.22428148704734
184.64002990722656,-269.55670166015625,-354.74915237578676
24.091228485107422,-234.6945037841797,-331.7680961234403
122.926025390625,-271.2500915527344,-261.15711402659014
-273.420654296875,-10.19857406616211,-94.59113435837276
314.39544677734375,33.98735046386719,-121.35684502902348
-113.45702362060547,152.15843200683594,-58.38404132129483
340.64984130859375,8.471354484558105,-70.01460376472215
317.8636779785156,20.901941299438477,-48.092245657482806
-265.3656311035156,-213.42730712890625,-193.64199741264986
431.3583679199219,-76.82176208496094,-169.4295102859919
-98.13742065429688,-220.65350341796875,-327.8133038408564
-33.49595260620117,-236.57559204101562,-252.83614010398958
-123.46317291259766,-175.92498779296875,-180.20036450150388
606.99462890625,-87.26631927490234,-170.6267212838231
322.5231628417969,-203.19216918945312,-271.3099812923216
-78.63374328613281,105.36091613769531,-97.31926152753641
-476.1383056640625,25.218151092529297,-112.25659584528188
-182.0564422607422,-91.8510513305664,-125.86187495717581
114.5389175415039,-281.7313232421875,-313.96875072726414
-468.71173095703125,-49.18689727783203,-155.40407339452491
