error_h,error_y,phi,theta,psi,x,y,h
33.79944726958598,-96.88442166610184,3.0372793674468994,-0.07112722843885422,6.154537963867185,-37.999899468544754,-0.14664522842940642,370.2523498535156
68.34447100502166,39.12598682202497,-2.4259634017944336,2.4639487266540527,5.837574768066403,-2.001999413707381,-0.0030276850620793994,376.2398681640625
33.39442307622147,63.14067956733834,4.10119104385376,0.6929705739021301,6.345654296874997,-13.002004816225963,1.703299314497599,375.2400207519531
79.53237625431694,-142.80834351967223,6.528351306915283,1.4992741346359253,-4.873137664794925,41.999714529156336,6.62349854896911,384.2398376464844
81.43282352073317,-65.22822510652077,6.478067398071289,8.586517333984375,-4.089610290527347,12.997988098310088,1.3820260708762362,380.2401123046875
84.22319147970359,-122.57765028335507,-6.235167026519775,-0.6618266701698303,-2.448817443847659,-4.000914985084819,-0.001283432465243095,376.2400817871094
70.902641795519,4.843385247818333,-4.021304607391357,4.63238525390625,3.7623069763183565,-11.000082353129983,0.4060196594082299,376.2400207519531
55.531912727056294,-81.58564962830769,1.3181002140045166,-5.6806840896606445,2.4323509216308565,-21.00118868044774,-0.5758493951298078,372.2401123046875
99.56494739324,-1.758854161643285,9.19245433807373,-0.47973641753196716,9.600262451171872,-50.00088329097707,-1.86171816692422,376.23992919921875
85.67233455626013,81.2892952944494,5.509185314178467,0.9170535802841187,0.7503860473632784,14.00016695845261,-0.34690485255487147,378.2399597167969
65.55857867819202,114.75116516301932,1.6110336780548096,-3.6197943687438965,7.164784240722653,19.99996808870128,0.5063192730158335,382.23992919921875
52.39240148005962,121.77098707029381,-7.802501201629639,-1.6398279666900635,-2.566207122802737,29.000770352118707,-3.154951608868032,380.24005126953125
36.290082753587114,-16.10859718913889,0.2823318541049957,-6.753779411315918,-0.5730888366699247,9.998876435878628,-0.7736621797575935,377.24005126953125
96.7990717560217,164.21521245309577,-1.6803722381591797,-3.0024361610412598,7.000634002685544,-24.001539331613458,3.721814524443289,374.24005126953125
26.129246946371495,137.73035586100923,2.235238552093506,5.453391075134277,0.49196701049804403,29.998723481287016,2.9755767561782704,384.2397766113281
