error_h,error_y,phi,theta,psi,x,y,h
232.918681853438,23.781426761635885,6.345654010772705,-8.586848258972168,4.014828491210935,-0.0008417288881901186,-227.00133642960463,366.25238037109375
63.861285532086924,417.88310894615006,0.20919781923294067,0.7370242476463318,-3.7164108276367216,-0.0016306273610098287,166.9985438858812,428.2386779785156
6.811927345195272,-544.542369796327,0.790729820728302,-10.89205265045166,-0.8887435913085966,-0.0005265241034067003,-261.9996834263293,475.23895263671875
-203.25550113333338,329.3694228146005,3.4923131465911865,3.1927287578582764,7.714756774902341,-0.000528328122527455,180.99892435336824,600.2373046875
-57.22537908410743,322.36216388975026,-6.17750358581543,-3.914990186691284,3.3283470153808565,-0.001545857663586503,157.99772990907786,511.241943359375
44.58599546499431,239.8186854530777,-4.810111999511719,-6.5935797691345215,-2.775702667236331,-0.00204293207207229,269.9978428672348,468.2409362792969
-149.46390143723727,-248.912720273388,2.235238552093506,5.453391075134277,0.49196701049804403,-0.0010965622786898166,-122.00198309575262,562.2379150390625
-156.68269721637841,-99.20011255920781,-1.6531206369400024,2.6343743801116943,-2.9296676635742216,0.00015087805513758212,-47.00141026794063,542.2404174804688
164.51964774750053,217.0953904866974,-0.0025438135489821434,3.6690659523010254,-7.56125183105469,-0.0013159468671801733,209.99710829259948,378.2436218261719
-306.32828143525467,-20.02545835361525,1.2690032720565796,0.2984435260295868,-6.193690490722659,-0.0015936366871756036,-10.001870137595688,640.2343139648438
-248.1277590922288,-421.53742136641176,0.06782420724630356,-1.559974193572998,8.416512298583982,-0.00045408462756313384,-212.000359395307,619.2404174804688
-219.62517904482974,-488.6506394284943,0.4900185167789459,4.2752156257629395,4.530216979980466,0.00027290057369100396,-272.0010939699432,610.2401733398438
-377.7595966371977,-167.7092979950139,-4.535287380218506,-7.100213527679443,0.888420867919919,-0.0009267607347283047,-179.00206675107984,723.237548828125
-317.1437865445722,-101.59438384207442,-8.66429328918457,4.972070693969727,-4.044360351562503,-0.0023563328377349535,-138.00241791573808,693.2406616210938
-302.4587946001494,-65.58663652252653,-1.610030174255371,2.857961416244507,-1.5506889343261747,-0.0012666259699471993,-26.003443738703936,641.2410888671875
166.34108379136052,183.71684940169598,-6.648557662963867,-8.252540588378906,-1.7888214111328153,-0.0009748019056132762,-308.0032110960319,361.24603271484375
-124.2772722538179,-570.45517218226,-8.173928260803223,1.6374703645706177,4.945851135253903,-0.0008296608102682512,-247.0030187357088,539.2361450195312
-193.14338429057136,173.63481387242518,-0.6861475110054016,5.546564102172852,-2.268336486816409,-0.0014487577391264495,89.99677792444982,588.2388916015625
-332.57745637691534,-305.9244610870064,-3.8218331336975098,0.33005064725875854,3.481766510009763,-0.00011448153964010999,-326.00052670596233,687.2378540039062
-369.34392862026203,222.12453687420657,1.6897779703140259,-4.389596462249756,-0.14604873657226847,-0.0012309150224609766,161.99783861407468,690.2399291992188
-36.264698700175074,-399.05818163079675,0.8181644082069397,4.773797512054443,10.937664794921872,-0.0010842320552910678,-181.00212110357825,501.2440490722656
-384.4278230660301,72.1861775928337,5.64457368850708,0.7417632937431335,-2.7343475341796903,-0.001703328984149266,155.99767555658036,723.2351684570312
-338.5498580847495,-260.95586787569664,6.2604289054870605,2.0505003929138184,-4.343341064453128,-0.0002845452290785033,-230.00198734891273,702.240478515625
173.866825347609,209.7530376126333,-3.771868944168091,-6.678241729736328,5.149571228027341,-0.001473418185923947,207.99705394010107,391.246826171875
98.18440695102703,364.58449781170657,0.6024661064147949,-5.355331897735596,5.487774658203122,-0.0012309150224609766,161.99783861407468,408.2396545410156
111.6587175827978,253.61756760147728,0.9038862586021423,0.0404420830309391,0.24375991821288778,-0.0014608258170483168,109.99846023055397,384.24053955078125
-20.98375994608051,-390.0089601447917,4.186182975769043,7.533788681030273,1.790367889404294,-0.00148394439383992,-176.00141583177083,486.23779296875
-46.44495964980621,-376.74170008909095,12.424677848815918,1.390544056892395,-6.9159538269043,-0.002186531291954452,-195.0025015710653,499.23968505859375
194.86023949448617,7.598981414688751,5.540990352630615,-0.29559841752052307,0.34548645019530966,-0.0010716396827774588,-279.00071481312625,389.2424011230469
-183.0117292903986,-298.04614265315286,-6.661914348602295,-9.942493438720703,1.6104896545410128,-0.0014842065393168014,-137.00296013005027,566.2362060546875
-84.5116779026344,-360.5503963332267,4.581727027893066,3.700137138366699,1.2250221252441378,-0.0013264730732771568,-174.00136147927333,521.240966796875
86.63834191466236,227.06155784781095,7.5626325607299805,10.415014266967773,-0.41592712402344034,-0.0013760561159870122,100.99764625375155,395.24273681640625
-294.048971681891,-28.35334013197553,-0.0727982372045517,7.5270609855651855,9.450474548339841,-0.0008062800879997667,-0.001598375104549632,704.2332763671875
-199.94497222226255,30.87243414736622,2.291165590286255,1.6047152280807495,1.193505096435544,-0.0007335784684983082,10.99926995419628,586.2425537109375
-119.37395747235098,-337.9780570562889,-0.41997167468070984,0.4848572015762329,-5.272944641113284,0.0007576447569590528,-325.0010689202736,563.2404174804688
66.26997961012916,424.81525121771665,4.38407564163208,-0.8544519543647766,0.7321289062499972,-0.0013156847217032919,170.9986525908771,426.24298095703125
-81.53043040135998,548.3646583434111,1.4863336086273193,-7.425001621246338,2.518254089355466,-0.0010860360744118225,261.9964866761202,531.2376708984375
196.98804875398378,-146.02769610851465,-8.2561616897583,-9.458091735839844,0.20478897094726278,-0.0018469282040314283,-309.0026688817197,386.2431335449219
-397.2184158755246,294.03119865458484,5.561788082122803,-3.7980995178222656,-4.673602294921878,-0.0016308895064867102,205.99699958760266,686.2334594726562
21.14009834988002,-6.256344799089675,14.374238014221191,-1.8669674396514893,4.04577713012695,-0.0012786940496880561,-6.001761432599778,423.2457275390625
-160.52136408308132,-163.46754152247104,-0.4257477819919586,-2.134169578552246,1.0778625488281222,-0.0021264220431476133,-86.00303953221646,552.2371826171875
-13.929069365252928,119.62323218665551,-3.1500625610351562,-2.923269510269165,4.526104736328122,-0.0006611389944737311,60.998593985219486,461.24200439453125
-340.16455483812393,-405.8076610550843,-3.624798536300659,-3.1292757987976074,0.9138648986816378,-0.0020891692220175173,-302.0019092574157,693.2349853515625
-295.84330548464095,-358.75186454858886,1.6614516973495483,-2.855332851409912,-3.5858070373535185,-0.00044201654964126647,-232.00204170141114,646.240966796875
-339.62129487998413,272.33843836623055,-10.302491188049316,-5.347853183746338,-6.3839637756347685,-0.0018608003028930398,153.99762120408195,674.2394409179688
196.07214556029737,-53.40341731769422,7.443276405334473,-10.185020446777344,-2.718520355224612,-0.0009408949772478081,322.9966790364442,381.24639892578125
-287.7312711399608,-319.0453780850976,-6.2016167640686035,-2.543405771255493,-2.1436454772949247,-0.00101153043397062,-170.00125277427742,646.2342529296875
-174.25250120875262,551.6147451656052,-3.1282176971435547,-1.6716877222061157,-4.151740264892581,0.0003191377254552208,299.9986581547073,577.2415161132812
-370.8241565709472,-229.02909870235908,-2.284337282180786,0.3981702923774719,-3.9201690673828153,-0.0021742010685557034,-254.00263957889092,721.2368774414062
41.74662322638352,574.6658007502929,9.048714637756348,-2.160343647003174,2.393894958496091,-0.0007708312878094148,226.99813967939463,454.2458190917969
75.27684158851292,-503.5638901044531,-4.323453903198242,0.5258903503417969,-4.181819152832034,-0.000369314930139808,-221.0011733721094,438.24029541015625
