y_err,h_err_NN,h_err_true
8.704452514648438,42.79224395751953,-45.692541929403376
-5.210162162780762,-44.20868682861328,-12.690605243098219
-18.999107360839844,-33.1806526184082,-39.209067977793666
-11.419307708740234,-69.80381774902344,-7.747163923416963
-5.322561740875244,-20.249141693115234,0.04792908638233939
-3.3101208209991455,-38.034358978271484,3.253445111325732
-3.1220967769622803,-26.615976333618164,-11.26604420807314
-4.0757365226745605,-5.818498611450195,-18.37516092804242
-9.201499938964844,-35.635704040527344,11.584215154115157
1.4820280075073242,-7.0488505363464355,-6.257453533892715
28.803050994873047,-39.017181396484375,-14.427611959414207
-6.203599452972412,-48.442604064941406,-26.431821123655652
71.8026123046875,-26.29570198059082,-35.951773231506536
73.83744812011719,-24.500749588012695,7.160476688447716
56.872406005859375,-45.9072380065918,-39.584011108180675
85.54069519042969,-49.311256408691406,-23.105201868011704
6.372309684753418,-26.796449661254883,13.11237849960429
-10.941858291625977,-27.845386505126953,-36.63208715875908
-6.261356353759766,-34.15794372558594,-34.991666170884685
26.3358154296875,-34.8426628112793,-28.20130625110528
0.8494687080383301,-26.846059799194336,8.422701389175927
23.001541137695312,-15.77353286743164,-15.624130478771917
-8.14995002746582,-36.74346923828125,9.322335059406782
7.416321754455566,-41.02425765991211,-5.4628938790847315
29.175180435180664,-51.58504867553711,-14.043800076474724
-9.814923286437988,-48.0262565612793,-10.318745266072256
-12.58559513092041,-43.742000579833984,-39.30539859081625
11.31002140045166,34.335105895996094,-24.83888873211413
-36.19274139404297,-54.119964599609375,-3.26257627619691
4.406408786773682,-47.71385955810547,-16.64134804316768
-20.47095489501953,-57.06830978393555,-14.576623427713344
-4.1641950607299805,27.84650993347168,7.99527700068694
12.330440521240234,-30.05303955078125,-33.61958236880838
7.8753156661987305,-17.572153091430664,-44.16125496442493
5.142608642578125,-31.528146743774414,0.2567451782551302
0.12360876798629761,-22.47532081604004,-22.100204879559726
-10.936006546020508,-26.391836166381836,-31.362473436323114
42.41879653930664,-23.022342681884766,-1.5772171472407308
-1.5105249881744385,-37.719566345214844,12.899069015744772
25.225744247436523,-42.25294876098633,2.7821189144888763
12.209182739257812,-38.2594108581543,-6.2534687249924445
-10.436697006225586,-22.58329200744629,9.1002460974413
2.0774152278900146,12.941123962402344,-20.6324993046602
-11.904157638549805,-38.201812744140625,-16.157374557640708
-13.308602333068848,-76.56288146972656,12.798203518363607
-42.075950622558594,-63.93954849243164,6.358531189601251
-14.437155723571777,-32.74040222167969,-38.99063691438238
-11.686600685119629,-40.27225112915039,-34.14884171347012
-9.848666191101074,-18.22553062438965,-43.36243086963083
-1.7713326215744019,-22.604036331176758,-23.21424545181293
-2.705090045928955,-31.140317916870117,-46.64110391628111
53.338863372802734,-57.31146240234375,-26.162048421456177
-37.56946563720703,-24.546560287475586,-32.57226783869311
-9.364374160766602,-38.44051742553711,-33.21809472229637
-10.524665832519531,-31.914751052856445,-30.044074190648473
-62.02016067504883,-54.52540588378906,-47.90326878276426
-55.01967239379883,-62.625545501708984,-45.943495428061624
-13.729835510253906,-16.206329345703125,0.09538898782773231
-24.355552673339844,-40.16000747680664,15.104382848032571
4.111845016479492,-4.1466064453125,-48.466113785512334
