"phi, theta, psi, x, y, y_pred, h, h_err, h_err_pred, y_err_NN, h_err_NN"
0.0,0.0,7.629394502828291e-07,8999.999926831157,-0.0015153796446156775,2.198317289352417,847.8963623046875,0.013647408066844946,-3.7017569541931152,-2.1998326689970327,3.71540436225996
0.02912958525121212,-0.22280588746070862,-0.028289031982424717,8994.340644143438,-0.06537813058980646,-0.35246238112449646,847.8598022460938,-0.24638297133765263,-4.27992057800293,0.28708425053469,4.033537606665277
0.05979767069220543,-0.6886443495750427,-0.06466598510742472,8987.210979620986,-0.14139284621251136,-0.19375160336494446,847.816650390625,-0.5768810005238265,-4.211751937866211,0.0523587571524331,3.6348709373423844
0.07940168678760529,-0.7488422989845276,-0.06141967773437784,8981.31033578379,-0.209938080556185,-0.42311176657676697,847.7674560546875,-0.8369263044339732,-5.278158187866211,0.21317368602058195,4.441231883432238
0.09896986931562424,-0.5934638381004333,-0.022242736816409092,8974.717419246652,-0.28170363843810264,0.31656885147094727,847.7006225585938,-1.11561292304998,-5.048547744750977,-0.5982724899090499,3.9329348217009965
0.11803721636533737,-0.5219787955284119,0.03578262329101278,8967.742588657864,-0.36305953193959795,-0.029875338077545166,847.6266479492188,-1.4071736957087069,-7.972436904907227,-0.3331841938620528,6.56526320919852
0.1281721144914627,-1.0599952936172485,0.08707885742187216,8961.059075342051,-0.4371200640555344,-1.585869550704956,847.5585327148438,-1.689326552024113,-5.344824314117432,1.1487494866494217,3.6554977620933187
0.12573383748531342,-1.2884690761566162,0.16262130737304403,8953.916231007757,-0.5181003428515396,-3.8489644527435303,847.460693359375,-1.9658278058802807,-7.503935813903809,3.3308641098919907,5.538108008023528
0.11695968359708786,-1.0232572555541992,0.32319335937499716,8946.235947907186,-0.6076421230645792,-2.8804492950439453,847.3267822265625,-2.2344232546337253,-6.680408000946045,2.272807171979366,4.44598474631232
0.1213536188006401,-0.8714420795440674,0.4777420043945284,8940.527399876935,-0.669805408321281,1.0613311529159546,847.2221069335938,-2.4289202868610573,-7.007986068725586,-1.7311365612372356,4.579065781864529
0.14056405425071716,-0.9037963151931763,0.5796287536621065,8934.726668286734,-0.7331248866894384,1.5361592769622803,847.117431640625,-2.628248454751656,-6.734503746032715,-2.2692841636517187,4.106255291281059
0.15723930299282074,-1.074021816253662,0.5695808410644503,8928.189158997891,-0.8013815662741308,-4.2624359130859375,846.9988403320312,-2.8522734900284377,-6.964324474334717,3.4610543468118067,4.112050984306279
0.14716626703739166,-1.1844984292984009,0.526207733154294,8922.64772871284,-0.8584693414379672,0.4060283303260803,846.8930053710938,-3.0368525843822454,-10.26641845703125,-1.2644976717640475,7.229565872649005
0.13642558455467224,-1.5151504278182983,0.46257858276366903,8917.005490180483,-0.9153317477782821,-0.2781875431537628,846.78076171875,-3.2203061237045176,-8.429328918457031,-0.6371442046245193,5.209022794752514
0.1247539296746254,-1.824418306350708,0.3572128295898409,8911.347589054698,-0.9705698113707513,2.100294828414917,846.6544799804688,-3.3905424188287725,-8.346663475036621,-3.0708646397856683,4.956121056207849
0.11409906297922134,-1.7459605932235718,0.21498184204101278,8905.734883708581,-1.0197786536089097,-0.8300637602806091,846.50927734375,-3.5394892050699127,-9.070730209350586,-0.1897148933283006,5.531241004280673
0.08916343003511429,-1.4640766382217407,0.04466705322265341,8899.069105329098,-1.0825264974434958,-1.282288670539856,846.322509765625,-3.7020602690066653,-10.242359161376953,0.19976217309636013,6.540298892370288
0.05994639918208122,-1.5447232723236084,-0.06696243286133097,8892.286165327914,-1.1477369733829619,-3.2676961421966553,846.1334228515625,-3.868452177416202,-9.579849243164062,2.1199591688136934,5.71139706574786
0.035805340856313705,-1.8894517421722412,-0.07733078002929972,8885.724368758289,-1.2129877482852862,-1.2994928359985352,845.9473266601562,-4.026245172331187,-8.37679386138916,0.08650508771324894,4.350548689057973
0.0289135929197073,-1.9361399412155151,-0.014136505126955967,8879.770390015701,-1.2721048298967617,-2.5470194816589355,845.763916015625,-4.154869331597411,-7.511231422424316,1.274914651762174,3.356362090826906
0.03225208446383476,-1.5796427726745605,0.09729461669921591,8873.897692583467,-1.3318577190161704,-3.100153684616089,845.5703735351562,-4.269101881953247,-9.046161651611328,1.7682959655999184,4.777059769658081
0.04723653197288513,-1.2975012063980103,0.28131942749023153,8867.044578740868,-1.4044038553040536,-1.8634759187698364,845.3494262695312,-4.407311093992689,-8.58660888671875,0.4590720634657828,4.179297792726061
0.06947033852338791,-1.4323372840881348,0.44239501953124716,8861.251575837712,-1.4636537708086053,-2.144932270050049,845.174072265625,-4.535555507620984,-10.348834037780762,0.6812784992414436,5.813278530159778
0.09134970605373383,-1.8873755931854248,0.5717018127441378,8855.599125836725,-1.5179958340918347,-4.817999362945557,845.0071411132812,-4.664856707337549,-11.217793464660645,3.300003528853722,6.552936757323096
0.10330215841531754,-2.4609079360961914,0.6867797851562472,8849.891268587444,-1.575846775672062,-3.222276210784912,844.8294677734375,-4.786319490393225,-9.830349922180176,1.6464294351128501,5.04403043178695
0.11213187873363495,-2.6166558265686035,0.7734230041503878,8844.710638635812,-1.6226158727781694,-1.6839293241500854,844.6464233398438,-4.874780367851599,-9.058226585388184,0.06131345137191602,4.183446217536584
0.1254672259092331,-2.161764621734619,0.8175476074218722,8838.673791801593,-1.6799583657598305,-3.7735657691955566,844.408447265625,-4.953182030086168,-9.61258602142334,2.093607403435726,4.659403991337172
0.131304532289505,-1.6445175409317017,0.8162010192871065,8833.052461768122,-1.7277856460630119,-3.956977367401123,844.1831665039062,-5.022502692038643,-9.968836784362793,2.229191721338111,4.94633409232415
0.13039423525333405,-1.5536880493164062,0.7939498901367159,8827.330323487346,-1.7753875575431266,0.2556491494178772,843.9674682617188,-5.106689009897195,-11.414484977722168,-2.031036706961004,6.307795967824973
0.1323804259300232,-2.007206439971924,0.7238548278808565,8822.025288788596,-1.81461303746687,-4.173555850982666,843.7797241210938,-5.196969956853081,-9.696529388427734,2.358942813515796,4.499559431574653
0.12004189193248749,-2.6211206912994385,0.5999649047851534,8815.373381001922,-1.8680829744512266,-1.0965155363082886,843.5368041992188,-5.3026617500731845,-9.715846061706543,-0.771567438142938,4.4131843116333584
0.10739880800247192,-2.554567575454712,0.45762329101562216,8808.228334228326,-1.9186340667001787,0.22909417748451233,843.2437133789062,-5.384026964038412,-9.365294456481934,-2.147728244184691,3.9812674924435214
0.0984436646103859,-2.1336822509765625,0.33065109252929403,8802.770948377498,-1.959108274665823,-2.1725893020629883,843.005859375,-5.432182433264757,-9.27281665802002,0.21348102739716524,3.840634224755263
0.07790765911340714,-1.7280726432800293,0.19760971069335653,8796.137671527464,-2.0067166481676395,-3.035653829574585,842.7222900390625,-5.496248406407176,-9.77587890625,1.0289371814069455,4.279630499842824
0.05831765756011009,-1.7877329587936401,0.13892822265624716,8790.520896618484,-2.048196803362771,-4.7585768699646,842.4968872070312,-5.565208274088263,-9.986302375793457,2.7103800666018287,4.421094101705194
0.041924718767404556,-2.1904075145721436,0.15271072387695028,8784.99789205073,-2.089659546568555,-6.875635147094727,842.283935546875,-5.641705018298126,-9.767590522766113,4.7859756005261715,4.125885504467988
0.028914667665958405,-2.5779542922973633,0.2650917053222628,8779.230352770945,-2.133527210927923,-2.055785894393921,842.05517578125,-5.715209178254327,-9.585504531860352,-0.07774131653400218,3.870295353606025
0.0393771193921566,-2.580178737640381,0.45361022949218466,8772.41746914484,-2.186864314019658,1.0291870832443237,841.7642822265625,-5.781363724924631,-10.215675354003906,-3.216051397263982,4.434311629079275
0.06292406469583511,-2.3756847381591797,0.5606239318847628,8767.18122672557,-2.227378820947706,-3.7651100158691406,841.5302124023438,-5.82171373768756,-10.867953300476074,1.5377311949214345,5.046239562788514
0.08331568539142609,-2.2954328060150146,0.6632164001464815,8760.418299222963,-2.2781030460519105,-2.385592460632324,841.2278442382812,-5.873775585488829,-10.348494529724121,0.10748941458041372,4.474718944235292
0.09458471089601517,-2.391655921936035,0.7205589294433565,8755.630485572576,-2.3134898069190513,-3.652945041656494,841.0154418945312,-5.912291922776831,-11.904086112976074,1.3394552347374429,5.9917941901992435
0.1038341075181961,-2.7568349838256836,0.7698410034179659,8749.121408250317,-2.358878329127947,-2.5503756999969482,840.7250366210938,-5.963012936980476,-11.00040054321289,0.19149737086900132,5.037387606232414
0.10983572900295258,-3.014784336090088,0.7817504882812472,8743.3990647502,-2.396716772132777,-2.7354369163513184,840.4579467773438,-5.995818408366404,-11.074666976928711,0.33872014421854146,5.078848568562307
