"phi, theta, psi, x, y, y_pred, h, h_err, h_err_pred, y_err_NN, h_err_NN"
0.0,0.0,7.629394502828291e-07,11000.001730477336,-0.0010717382032225942,3.1995232105255127,952.7077026367188,0.01796016720879834,-43.246803283691406,-3.2005949487287353,43.264763450900205
0.03241961821913719,-1.525388240814209,-0.04833526611328409,10994.039332266737,-0.06857072635489203,-0.3471069037914276,952.6768188476562,-0.26363209314729374,-48.8802375793457,0.2785361774365356,48.61660548619841
0.0583052933216095,-5.252598285675049,-0.11924285888672159,10987.841714812428,-0.13554385391887536,5.148859024047852,952.6217651367188,-0.5333817498359394,-52.9479866027832,-5.284402877966727,52.414604852947264
0.10577907413244247,-9.702981948852539,-0.25284500122070597,10982.08866178348,-0.19942401685364075,3.3513541221618652,952.4584350585938,-0.6715564050556395,-43.98541259765625,-3.550778139015506,43.31385619260061
0.17228128015995026,-12.367510795593262,-0.48205871582031534,10975.997303701275,-0.2657265129313373,-0.6579011678695679,952.0518188476562,-0.5841747440243807,-35.73381042480469,0.39217465493823056,35.14963568078031
0.18300704658031464,-10.763092041015625,-0.6141197204589872,10969.481804130968,-0.34016265975265014,3.277254819869995,951.330810546875,-0.20462930664257328,-52.027130126953125,-3.6174174796226453,51.82250082031055
0.161186084151268,-8.989654541015625,-0.6262619018554716,10964.436686395393,-0.40244684189667623,10.450080871582031,950.6681518554688,0.1936259680207968,-40.82365036010742,-10.852527713478707,41.01727632812822
0.16945472359657288,-8.456836700439453,-0.7416297912597685,10957.642358582987,-0.4835251306068358,7.519479274749756,949.7464599609375,0.7592422301828492,-43.01746368408203,-8.003004405356592,43.77670591426488
0.17353251576423645,-9.113468170166016,-0.8922302246093778,10953.083136708918,-0.5387219081991361,-1.5976041555404663,949.1200561523438,1.146707345097866,-46.791744232177734,1.0588822473413302,47.9384515772756
0.11107854545116425,-11.960530281066895,-0.9800407409667997,10945.929595344369,-0.6312576560892467,-0.4420235753059387,948.0994873046875,1.7923749758288068,-41.05619812011719,-0.18923408078330795,42.848573095945994
0.026353074237704277,-12.804381370544434,-0.8159095764160185,10939.340953589435,-0.7205153694892488,-2.315647602081299,947.0174560546875,2.5291101429611444,-50.52559280395508,1.59513223259205,53.05470294691622
-0.0673765242099762,-11.676619529724121,-0.41299743652344034,10932.047064542057,-0.8277224380759662,-4.235969066619873,945.676025390625,3.4882842797137528,-40.01773452758789,3.408246628543907,43.50601880730164
-0.11541309952735901,-10.147123336791992,0.08995895385741903,10925.484296849181,-0.9211248372808996,-0.5293641090393066,944.4218139648438,4.398555624760888,-39.39061737060547,-0.3917607282415929,43.78917299536636
-0.08340134471654892,-9.01818561553955,0.6015136718749972,10918.609994165416,-1.0265453802321645,-0.5452081561088562,943.1342163085938,5.325886343235197,-36.792030334472656,-0.48133722412330826,42.11791667770785
-0.025782577693462372,-8.952315330505371,0.8861434936523409,10913.448610808451,-1.0967433192802218,3.409963846206665,942.2083129882812,5.981293023780722,-33.23321533203125,-4.506707165486887,39.21450835581197
0.06322896480560303,-9.168723106384277,1.0247924804687472,10907.127895046018,-1.1811508914105389,-2.0677170753479004,941.1090087890625,6.7493425464110715,-34.49777603149414,0.8865661839373615,41.24711857790521
0.133638396859169,-9.338778495788574,0.959282684326169,10900.152373676265,-1.266819128588395,-5.785332679748535,939.91650390625,7.576275844893416,-29.08439064025879,4.51851355116014,36.660666485152205
0.15549743175506592,-8.697382926940918,0.8185699462890597,10892.513422011836,-1.3523664688790404,1.0232795476913452,938.62109375,8.471345508360287,-30.403179168701172,-2.3756460165703857,38.87452467706146
0.17019325494766235,-8.058365821838379,0.6753089904785128,10887.070522411843,-1.4128531754201958,-1.3084709644317627,937.71923828125,9.08795069621408,-34.330039978027344,-0.10438221098843314,43.41799067424142
0.17797636985778809,-8.263245582580566,0.4585617065429659,10881.096325951337,-1.476693039392444,-4.0826497077941895,936.7709350585938,9.7231595493746,-34.298248291015625,2.6059566684017454,44.021407840390225
0.16793256998062134,-9.19908332824707,0.2785842895507784,10875.90955409394,-1.5286704804842657,-3.8799102306365967,935.9712524414062,10.25101497186813,-33.57090377807617,2.351239750152331,43.8219187499443
0.14404621720314026,-10.117148399353027,0.11974411010741903,10869.315050775524,-1.5992972572439612,4.297266483306885,934.9371948242188,10.939469314662801,-31.089778900146484,-5.896563740550846,42.029248214809286
0.14461247622966766,-9.825913429260254,-0.022483062744143467,10863.33450718991,-1.6585819967272073,2.0817272663116455,933.9584350585938,11.604802072060238,-33.82375717163086,-3.740309263038853,45.4285592436911
0.14519354701042175,-9.099712371826172,-0.1757003784179716,10857.739947218804,-1.7160050876340165,-3.565767288208008,933.028564453125,12.241474213377614,-33.38576889038086,1.8497622005739913,45.627243103758474
0.11683986335992813,-8.739072799682617,-0.2622673034667997,10851.86338544305,-1.7777927581851145,6.805891036987305,932.06494140625,12.897119707765683,-31.972566604614258,-8.58368379517242,44.86968631237994
0.10739394277334213,-8.905245780944824,-0.33827514648437784,10845.609464740135,-1.8428236392476265,6.089426040649414,931.06201171875,13.572295299413781,-29.73758888244629,-7.9322496798970406,43.30988418186007
0.11377353966236115,-9.06672191619873,-0.49122924804687784,10838.66347655662,-1.9208383123235535,1.2834526300430298,929.9566650390625,14.313618163476917,-32.30121612548828,-3.2042909423665833,46.6148342889652
