"phi, theta, psi, x, y, y_pred, h, h_err, h_err_pred, y_err_NN, h_err_NN"
0.0,0.0,7.629394502828291e-07,8999.999926831157,-0.0015153796446156775,0.8283812403678894,847.8963623046875,0.013647408066844946,-5.0629777908325195,-0.8298966200125051,5.0766251988993645
0.030255988240242004,-0.523129403591156,-0.011794281005862217,8993.34139157709,-0.07426947276644569,-1.40910804271698,847.8555297851562,-0.2944791183454072,-5.772324085235596,1.3348385699505343,5.4778449668901885
0.05762038007378578,-1.2273937463760376,0.002949523925778408,8986.831343131584,-0.1478096192781777,-1.7576526403427124,847.8094482421875,-0.5895747574306824,-5.772972106933594,1.6098430210645347,5.183397349502911
0.08093328028917313,-1.2005902528762817,0.08603744506835653,8980.023630287993,-0.2240900026865802,-0.8724415898323059,847.7271118164062,-0.864015443778726,-8.411121368408203,0.6483515871457257,7.547105924629477
0.10823356360197067,-1.04941987991333,0.19705276489257528,8973.603487840192,-0.29964751864099526,-1.0850390195846558,847.6309204101562,-1.1042894458987575,-8.187161445617676,0.7853915009436605,7.082871999718918
0.13071466982364655,-1.2470532655715942,0.2993782043457003,8967.531656694937,-0.36553957603450726,0.2713981866836548,847.534423828125,-1.326004050371921,-7.160152435302734,-0.636937762718162,5.834148384930813
0.14914080500602722,-1.371353268623352,0.36629562377929403,8961.230953431079,-0.4354608973289942,0.08695051074028015,847.4207153320312,-1.5425014202583043,-8.785490989685059,-0.5224114080692743,7.242989569426754
0.1571989208459854,-1.4274097681045532,0.37496643066405966,8954.976341947196,-0.504804122068208,-1.4076786041259766,847.2941284179688,-1.743704804344361,-8.524373054504395,0.9028744820577685,6.7806682501600335
0.1502831131219864,-1.5007990598678589,0.3541458129882784,8948.359138129277,-0.5735637752675302,-0.7638596296310425,847.1478881835938,-1.9442575271297073,-10.849115371704102,0.19029585436351226,8.904857844574394
0.1391475349664688,-1.8064188957214355,0.3196113586425753,8942.005995960335,-0.6395080686290839,-0.15806816518306732,846.997802734375,-2.1271261504546146,-8.948654174804688,-0.4814399034460166,6.821528024350073
0.1276523917913437,-1.969604253768921,0.26043014526366903,8935.45441085934,-0.7072791865882664,-0.2659030258655548,846.8231201171875,-2.2957975591941704,-8.00659465789795,-0.4413761607227116,5.710797098703779
0.1146709993481636,-1.599851131439209,0.1926620483398409,8929.209805624747,-0.769379285909281,-2.3878085613250732,846.635498046875,-2.435441381725923,-7.1038665771484375,1.6184292754157923,4.668425195422515
0.09654588997364044,-1.063642144203186,0.15688781738280966,8923.30895656821,-0.8281610517778972,-2.233795642852783,846.455810546875,-2.565004276663558,-9.263115882873535,1.405634591074886,6.698111606209977
