y_err,h_err_NN,h_err_true
8.704452514648438,42.79224395751953,-135.56582301838216
-5.210162162780762,-44.20868682861328,-9.690287112514
-18.999107360839844,-33.1806526184082,-231.93407926304548
-11.419307708740234,-69.80381774902344,-343.32901395303
-5.322561740875244,-20.249141693115234,-204.56110290404644
-3.3101208209991455,-38.034358978271484,-119.75689277961351
-3.1220967769622803,-26.615976333618164,-344.4070265363196
-4.0757365226745605,-5.818498611450195,-375.1713649393646
-9.201499938964844,-35.635704040527344,-82.01624996271329
1.4820280075073242,-7.0488505363464355,-250.77641636011555
28.803050994873047,-39.017181396484375,-140.6160751936328
-6.203599452972412,-48.442604064941406,-252.5754572105061
71.8026123046875,-26.29570198059082,-198.69403548882906
73.83744812011719,-24.500749588012695,-32.74384191517845
56.872406005859375,-45.9072380065918,-73.76438648487448
85.54069519042969,-49.311256408691406,-168.44990958759934
6.372309684753418,-26.796449661254883,-104.75753029854906
-10.941858291625977,-27.845386505126953,-375.44621051993227
-6.261356353759766,-34.15794372558594,-321.6397732797833
26.3358154296875,-34.8426628112793,-430.1149976315817
0.8494687080383301,-26.846059799194336,-452.0367028887931
23.001541137695312,-15.77353286743164,-228.15178508282577
-8.14995002746582,-36.74346923828125,-37.06952988885433
7.416321754455566,-41.02425765991211,-357.1673047913733
29.175180435180664,-51.58504867553711,-142.07258527442735
-9.814923286437988,-48.0262565612793,-336.0071404512802
-12.58559513092041,-43.742000579833984,-363.1289113363773
11.31002140045166,34.335105895996094,-430.63128628886386
-36.19274139404297,-54.119964599609375,-9.904384687299341
4.406408786773682,-47.71385955810547,-135.16042513561786
-20.47095489501953,-57.06830978393555,-203.41508133632345
-4.1641950607299805,27.84650993347168,-198.67266297620228
12.330440521240234,-30.05303955078125,-2.2068826066554266
7.8753156661987305,-17.572153091430664,-111.88992847166253
5.142608642578125,-31.528146743774414,-276.4070222376976
0.12360876798629761,-22.47532081604004,-437.38617006822045
-10.936006546020508,-26.391836166381836,-289.98716116948094
42.41879653930664,-23.022342681884766,-405.2759543537793
-1.5105249881744385,-37.719566345214844,-23.6030131958139
25.225744247436523,-42.25294876098633,-212.18844262528705
12.209182739257812,-38.2594108581543,-265.2894212415549
-10.436697006225586,-22.58329200744629,-440.7016107665629
2.0774152278900146,12.941123962402344,-173.7973965834438
-11.904157638549805,-38.201812744140625,-56.47148277567209
-13.308602333068848,-76.56288146972656,-385.59453263527894
-42.075950622558594,-63.93954849243164,-162.81223865879332
