y_err,h_err_NN,h_err_true
53.50177764892578,-50.49846649169922,-182.57617083026435
51.72816848754883,-61.6918830871582,-52.76191443474369
-30.796749114990234,-9.025775909423828,-159.6791999639305
-58.80764389038086,3.636976718902588,-30.831307849642826
5.296011447906494,25.596256256103516,-2.8081809089615035
11.022613525390625,-44.798439025878906,13.06627121495012
-66.2450942993164,-53.999263763427734,-44.95924184526638
57.18125915527344,2.7521963119506836,-74.44832223827336
64.92755126953125,-33.57852554321289,-25.87516134232726
20.37772560119629,-53.43963623046875,-57.60547096361546
-13.475818634033203,-67.04920959472656,-107.56975486194887
70.88004302978516,-36.989810943603516,-146.80670977550903
-63.476131439208984,-45.24629211425781,-160.28727840508532
-64.11915588378906,-71.72090911865234,-92.36841519103598
-57.34600830078125,-62.47551345825195,-146.42658706775376
-32.95969009399414,-75.07272338867188,-140.80900175144478
-80.5531234741211,-29.097505569458008,-115.80502204507445
33.12781524658203,6.308584690093994,-62.394866040395755
-64.90113067626953,-36.43574523925781,-22.853719702174942
48.53049087524414,-28.49546241760254,-56.122466993105036
33.990482330322266,-68.55509185791016,-42.22256963513718
-34.54425811767578,-71.19540405273438,-157.11680045436333
56.21186828613281,-15.805663108825684,-102.19794081928012
-59.08798599243164,-38.89863204956055,-15.945269903922963
23.57929801940918,-55.988258361816406,-69.46049449879553
-37.20750427246094,-71.16574096679688,-59.149220633460004
4.343199253082275,-56.55862045288086,-135.42769188480088
17.602344512939453,-1.375494360923767,-177.6447351958194
0.36336612701416016,-51.347225189208984,-1.9727026503713887
-33.21385955810547,-47.15714645385742,-91.29577724114336
32.47945022583008,36.45133972167969,-125.39728804720033
29.098648071289062,8.297941207885742,-7.203659992501059
14.593744277954102,-66.25865936279297,8.284505701731973
-69.21106719970703,-52.38632583618164,-135.1187777407776
59.5138053894043,-64.70440673828125,-56.110821903339854
1.0894345045089722,-61.034976959228516,-84.47967332476327
-31.001880645751953,28.45429039001465,-66.57695336166114
54.14271545410156,-62.43560028076172,24.536341112974412
-59.65450668334961,-75.4356689453125,-155.857673705659
18.836315155029297,-48.248958587646484,-137.54290278262357
82.14865112304688,-55.957740783691406,-176.44961775662944
-9.05436897277832,-64.9290771484375,-95.80477421658196
13.122328758239746,-77.23319244384766,-187.45974111820243
-53.19275665283203,-72.20494079589844,-104.59546862575303
34.822471618652344,-60.87504196166992,-131.13131832709342
19.19540786743164,-57.5446662902832,-134.81980481952638
-67.63499450683594,-65.36397552490234,-121.12384787996115
-53.914634704589844,-46.326236724853516,-109.94767735150793
51.1508674621582,-43.61671829223633,-48.12319756048504
-28.438068389892578,-70.48133087158203,-102.65904550620263
52.249725341796875,-62.6524658203125,-122.76862879727742
-7.7906951904296875,-47.99314498901367,-171.3005823029543
-16.869678497314453,-76.33663940429688,-167.7904369392151
65.02517700195312,-31.550785064697266,-135.49518850039107
