y_err,h_err_NN,h_err_true
76.11385345458984,-191.6599578857422,-208.60163782747077
599.0209350585938,-4.358547210693359,-107.16760587387728
-281.3258972167969,176.26730346679688,17.64271662496975
317.6544494628906,51.2530632019043,-119.2662230556715
-168.41371154785156,55.225128173828125,-29.075145764609033
-23.79875373840332,4.2027153968811035,-61.953870577670614
-143.8272247314453,-147.27259826660156,-228.7053358801155
-72.02412414550781,67.46470642089844,-22.072035866949477
-475.76641845703125,-3.572803020477295,-128.95509201731602
86.02031707763672,-211.8140869140625,-214.04444757347613
26.85836410522461,83.38577270507812,-11.059389888281942
-274.3839416503906,-190.18356323242188,-226.02619854192181
280.5655517578125,132.5174102783203,-17.952224798842963
-344.8525390625,-43.7731819152832,-173.03369972382615
131.5857391357422,-230.62330627441406,-195.8065631920531
-409.89556884765625,-62.7142448425293,-171.44130494120571
371.1705322265625,-107.7954330444336,-161.23888274079303
197.83535766601562,-153.3922119140625,-148.03360106896298
237.29518127441406,-252.49171447753906,-208.3380558223443
399.59173583984375,-114.75895690917969,-154.3287237115913
-26.418994903564453,21.611541748046875,-46.23455886714032
396.5206298828125,-120.6109390258789,-142.78071682990975
-389.0950927734375,-233.94927978515625,-227.72563160313086
-482.5008850097656,-88.43085479736328,-131.50355434373807
470.78857421875,12.386374473571777,-133.50801488942255
-77.00067138671875,-261.4995422363281,-243.18402232132684
378.6598815917969,86.18985748291016,-77.29408871255055
478.4885559082031,-105.41627502441406,-160.02622392445858
-15.95684814453125,-178.65414428710938,-186.58057892579967
-289.1148376464844,67.25131225585938,-52.76399314257509
49.95149230957031,29.516618728637695,-35.673298780034315
362.6982116699219,121.72026062011719,-69.21658655518127
-356.6821594238281,-148.33619689941406,-197.94488033768374
499.6468811035156,-60.01775360107422,-125.76914857197067
455.1856994628906,-128.91522216796875,-175.82161197822956
-452.4983215332031,116.45503234863281,-58.64812744198741
433.58880615234375,-44.37244415283203,-114.93455065745837
-331.9852600097656,-42.638187408447266,-195.86988382411636
-257.8094482421875,-62.812400817871094,-119.29789746584436
-223.0361328125,-124.65828704833984,-180.94422880530487
556.084228515625,-54.721858978271484,-161.97579764054
-299.4517517089844,-15.667145729064941,-111.70475853087635
-529.1124267578125,-100.0134048461914,-144.5614597683342
-285.710205078125,-173.58555603027344,-212.4210016342205
192.34130859375,203.4467010498047,1.7905340004267032
-320.32000732421875,114.94314575195312,-17.04249007516154
221.96556091308594,12.54709243774414,-90.0169359112644
-186.2987518310547,-180.76834106445312,-210.15288161473632
-349.5960388183594,-34.78666305541992,-116.12462518326583
-397.61651611328125,-215.17657470703125,-238.46232788092135
283.79034423828125,-0.15061721205711365,-87.62729869283487
172.01136779785156,-180.65350341796875,-198.6797766671512
472.8555908203125,-213.9561309814453,-220.04802542559696
216.71087646484375,-3.035438060760498,-53.74080280051675
-97.91959381103516,190.7119598388672,-4.9399301492883865
-475.14520263671875,0.3881581127643585,-94.52059751524388
555.0888671875,-80.90982055664062,-151.46107941782782
369.65496826171875,-192.88612365722656,-240.2581162544796
56.382930755615234,-233.9670867919922,-263.1497039868561
-48.514320373535156,-39.365787506103516,-104.69140539969561
236.07257080078125,-9.03431224822998,-49.27615644190138
515.3280639648438,34.541568756103516,-54.299388342022496
-112.82243347167969,102.2821273803711,-90.46444918008962
135.64698791503906,126.14813995361328,5.829999863530759
-134.21336364746094,-221.99342346191406,-256.5176596083481
-342.1488037109375,-168.9405059814453,-225.86273635677418
84.42124938964844,-159.71292114257812,-156.8942779430178
115.1348648071289,-53.33850860595703,-114.1972483177492
-291.9786071777344,-68.7103042602539,-157.95615717819288
-496.8097229003906,126.27622985839844,-40.73655571094878
86.77147674560547,-28.339574813842773,-66.19193419452199
26.69247817993164,-172.41412353515625,-177.0500695439003
-51.47722244262695,171.65061950683594,4.047826602118391
-518.4283447265625,91.95516204833984,-45.9435495286466
259.32086181640625,-49.819305419921875,-126.9894620015927
-311.220703125,50.37205505371094,-67.40792360671043
208.1637725830078,-149.06724548339844,-224.495396026913
-48.81941223144531,-229.3769073486328,-246.2806945768633
361.0664978027344,114.2233657836914,-35.7967419957439
110.4061279296875,-222.06985473632812,-253.029133391664
-278.15283203125,92.56804656982422,-43.380910862130634
421.2408447265625,-207.26573181152344,-202.86813954596056
298.6363525390625,69.8991470336914,-37.42225302253564
-8.035207748413086,201.57183837890625,-4.104903119391281
125.39409637451172,-223.12220764160156,-204.62282952249217
233.80519104003906,-55.72081756591797,-93.20075755629182
-75.09842681884766,-216.6339111328125,-227.48373125842141
